logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,曲率情報のレーン数,形状インデックス,方位角[deg],曲率値[rad/m],精度情報
1738611,0x3af75,False,292,976743,987360,15,4,13,324.8,-0.0002,65535
1738611,0x3af75,False,292,976743,987360,15,4,14,324.70000000000005,-0.0002,65535
1738611,0x3af75,False,292,976743,987360,15,4,15,324.70000000000005,-0.0001,65535
1738611,0x3af75,False,292,976743,987360,15,4,16,324.6,-0.0002,65535
1738611,0x3af75,False,292,976743,987360,15,4,17,324.5,-0.0001,65535
1738611,0x3af75,False,292,976743,987360,15,4,18,324.40000000000003,-0.0001,65535
1738611,0x3af75,False,292,976743,987360,15,4,19,324.40000000000003,-0.0002,65535
1738611,0x3af75,False,292,976743,987360,15,4,20,324.40000000000003,-0.0002,65535
1738820,0x3af7f,False,308,0,7778,1,1,0,322.3,-0.0007,65535
1738820,0x3af7f,False,308,0,7778,1,1,1,321.90000000000003,-0.0004,65535
1738820,0x3af7f,False,308,0,7778,1,1,2,321.70000000000005,-0.0004,65535
1738820,0x3af7f,False,308,0,7778,1,1,3,321.8,-0.0008,65535
1738820,0x3af7f,False,308,0,7778,1,1,4,321.90000000000003,-0.0003,65535
1738820,0x3af7f,False,308,0,7778,1,1,5,321.70000000000005,-0.0001,65535
1738820,0x3af7f,False,308,0,7778,1,1,6,321.5,-0.0006,65535
1738820,0x3af7f,False,308,0,7778,1,1,7,321.3,-0.0003,65535
1738820,0x3af7f,False,308,0,7778,1,1,8,321.20000000000005,-0.001,65535
1738820,0x3af7f,False,308,0,7778,1,1,9,321.1,-0.0011,65535
1738820,0x3af7f,False,308,0,7778,1,1,10,320.8,-0.0008,65535
1738820,0x3af7f,False,308,0,7778,1,1,11,320.40000000000003,-0.0012,65535
1738820,0x3af7f,False,308,0,7778,1,1,12,320.0,-0.0016,65535
1738820,0x3af7f,False,308,0,7778,1,1,13,319.40000000000003,-0.0017,65535
1738820,0x3af7f,False,308,0,7778,1,1,14,319.0,-0.0026,65535
1738820,0x3af7f,False,308,0,7778,1,1,15,318.5,-0.0029,65535
1738820,0x3af7f,False,308,0,7778,1,1,16,318.0,-0.0031,65535
1739016,0x3af89,False,308,7778,14968,1,1,0,318.0,-0.0031,65535
1739016,0x3af89,False,308,7778,14968,1,1,1,317.70000000000005,-0.0033,65535
1739016,0x3af89,False,308,7778,14968,1,1,2,316.5,-0.0043,65535
1739016,0x3af89,False,308,7778,14968,1,1,3,315.20000000000005,-0.0058,65535
1739016,0x3af89,False,308,7778,14968,1,1,4,313.40000000000003,-0.0065,65535
1739016,0x3af89,False,308,7778,14968,1,1,5,311.3,-0.0077,65535
1739016,0x3af89,False,308,7778,14968,1,1,6,308.70000000000005,-0.0077,65535
1739016,0x3af89,False,308,7778,14968,1,1,7,307.20000000000005,-0.0091,65535
1739016,0x3af89,False,308,7778,14968,1,1,8,305.2,-0.0096,65535
1739016,0x3af89,False,308,7778,14968,1,1,9,303.5,-0.0092,65535
1739016,0x3af89,False,308,7778,14968,1,1,10,300.5,-0.0105,65535
1739016,0x3af89,False,308,7778,14968,1,1,11,299.1,-0.0099,65535
1739016,0x3af89,False,308,7778,14968,1,1,12,297.7,-0.0102,65535
1739016,0x3af89,False,308,7778,14968,1,1,13,294.1,-0.0103,65535
1739016,0x3af89,False,308,7778,14968,1,1,14,292.90000000000003,-0.0104,65535
1739016,0x3af89,False,308,7778,14968,1,1,16,291.3,-0.0108,65535
1739016,0x3af89,False,308,7778,14968,1,1,18,288.5,-0.0094,65535
1739016,0x3af89,False,308,7778,14968,1,1,19,285.8,-0.0105,65535
1739016,0x3af89,False,308,7778,14968,1,1,20,283.40000000000003,-0.0089,65535
1739214,0x3af92,False,308,14968,22048,1,1,0,283.40000000000003,-0.0089,65535
1739214,0x3af92,False,308,14968,22048,1,1,1,280.8,-0.0076,65535
1739214,0x3af92,False,308,14968,22048,1,1,2,278.40000000000003,-0.0067,65535
1739214,0x3af92,False,308,14968,22048,1,1,3,276.6,-0.0054,65535
1739214,0x3af92,False,308,14968,22048,1,1,4,275.8,-0.0047,65535
1739214,0x3af92,False,308,14968,22048,1,1,5,274.90000000000003,-0.0031,65535
1739214,0x3af92,False,308,14968,22048,1,1,6,274.40000000000003,-0.0016,65535
1739214,0x3af92,False,308,14968,22048,1,1,7,274.2,0.0001,65535
1739214,0x3af92,False,308,14968,22048,1,1,8,274.5,0.0015,65535
1739214,0x3af92,False,308,14968,22048,1,1,9,275.0,0.0037,65535
1739214,0x3af92,False,308,14968,22048,1,1,10,275.90000000000003,0.0051,65535
1739214,0x3af92,False,308,14968,22048,1,1,11,277.3,0.0069,65535
1739214,0x3af92,False,308,14968,22048,1,1,12,279.3,0.0073,65535
1739214,0x3af92,False,308,14968,22048,1,1,13,282.5,0.0103,65535
1739214,0x3af92,False,308,14968,22048,1,1,14,284.0,0.0113,65535
1739214,0x3af92,False,308,14968,22048,1,1,15,285.40000000000003,0.0123,65535
1739214,0x3af92,False,308,14968,22048,1,1,16,288.6,0.0129,65535
1739369,0x3af9a,False,308,22048,29079,1,1,0,288.6,0.0129,65535
1739369,0x3af9a,False,308,22048,29079,1,1,1,290.40000000000003,0.0136,65535
1739369,0x3af9a,False,308,22048,29079,1,1,2,292.5,0.0149,65535
1739369,0x3af9a,False,308,22048,29079,1,1,3,297.7,0.0138,65535
1739369,0x3af9a,False,308,22048,29079,1,1,4,302.3,0.016,65535
1739369,0x3af9a,False,308,22048,29079,1,1,5,304.6,0.016,65535
1739369,0x3af9a,False,308,22048,29079,1,1,6,306.6,0.0154,65535
1739369,0x3af9a,False,308,22048,29079,1,1,7,310.8,0.0159,65535
1739369,0x3af9a,False,308,22048,29079,1,1,8,313.0,0.0155,65535
1739369,0x3af9a,False,308,22048,29079,1,1,9,315.3,0.0166,65535
1739369,0x3af9a,False,308,22048,29079,1,1,10,318.0,0.0157,65535
1739369,0x3af9a,False,308,22048,29079,1,1,11,320.70000000000005,0.0154,65535
1739369,0x3af9a,False,308,22048,29079,1,1,12,322.8,0.0161,65535
1739369,0x3af9a,False,308,22048,29079,1,1,13,325.1,0.0169,65535
1739369,0x3af9a,False,308,22048,29079,1,1,14,327.8,0.0164,65535
1739369,0x3af9a,False,308,22048,29079,1,1,15,330.1,0.0156,65535
1739369,0x3af9a,False,308,22048,29079,1,1,16,334.3,0.0171,65535
1739369,0x3af9a,False,308,22048,29079,1,1,17,338.40000000000003,0.0149,65535
1739369,0x3af9a,False,308,22048,29079,1,1,18,342.8,0.0156,65535
1739369,0x3af9a,False,308,22048,29079,1,1,19,345.3,0.0156,65535
1739369,0x3af9a,False,308,22048,29079,1,1,20,347.20000000000005,0.0157,65535
1739369,0x3af9a,False,308,22048,29079,1,1,21,352.20000000000005,0.015,65535
1739531,0x3afa2,False,308,29079,35894,1,1,0,352.20000000000005,0.015,65535
1739531,0x3afa2,False,308,29079,35894,1,1,1,353.70000000000005,0.0151,65535
1739531,0x3afa2,False,308,29079,35894,1,1,2,355.90000000000003,0.0163,65535
1739531,0x3afa2,False,308,29079,35894,1,1,3,0.9,0.0152,65535
1739531,0x3afa2,False,308,29079,35894,1,1,4,5.1000000000000005,0.0163,65535
1739531,0x3afa2,False,308,29079,35894,1,1,5,7.4,0.0158,65535
1739531,0x3afa2,False,308,29079,35894,1,1,6,9.600000000000001,0.0146,65535
1739531,0x3afa2,False,308,29079,35894,1,1,7,12.3,0.0152,65535
1739531,0x3afa2,False,308,29079,35894,1,1,8,14.8,0.0149,65535
1739531,0x3afa2,False,308,29079,35894,1,1,9,18.7,0.0154,65535
1739531,0x3afa2,False,308,29079,35894,1,1,10,22.6,0.0135,65535
1739531,0x3afa2,False,308,29079,35894,1,1,11,24.3,0.0133,65535
1739531,0x3afa2,False,308,29079,35894,1,1,12,26.3,0.0123,65535
1739531,0x3afa2,False,308,29079,35894,1,1,13,28.400000000000002,0.0119,65535
1739531,0x3afa2,False,308,29079,35894,1,1,14,30.0,0.0117,65535
1739531,0x3afa2,False,308,29079,35894,1,1,15,33.300000000000004,0.0112,65535
1739531,0x3afa2,False,308,29079,35894,1,1,16,35.7,0.0103,65535
1739531,0x3afa2,False,308,29079,35894,1,1,17,38.300000000000004,0.0084,65535
1739531,0x3afa2,False,308,29079,35894,1,1,18,40.7,0.0088,65535
1739531,0x3afa2,False,308,29079,35894,1,1,19,41.7,0.0084,65535
1739531,0x3afa2,False,308,29079,35894,1,1,20,42.900000000000006,0.0081,65535
1739715,0x3afaa,False,308,35894,43110,1,1,0,42.900000000000006,0.0081,65535
1739715,0x3afaa,False,308,35894,43110,1,1,1,45.300000000000004,0.0082,65535
1739715,0x3afaa,False,308,35894,43110,1,1,2,46.300000000000004,0.0081,65535
1739715,0x3afaa,False,308,35894,43110,1,1,3,47.2,0.0079,65535
1739715,0x3afaa,False,308,35894,43110,1,1,4,49.5,0.0066,65535
1739715,0x3afaa,False,308,35894,43110,1,1,5,51.6,0.0082,65535
1739715,0x3afaa,False,308,35894,43110,1,1,6,53.7,0.0091,65535
1739715,0x3afaa,False,308,35894,43110,1,1,7,55.6,0.0094,65535
1739715,0x3afaa,False,308,35894,43110,1,1,8,58.400000000000006,0.0086,65535
1739715,0x3afaa,False,308,35894,43110,1,1,9,60.0,0.0083,65535
1739715,0x3afaa,False,308,35894,43110,1,1,10,61.6,0.0082,65535
1739715,0x3afaa,False,308,35894,43110,1,1,11,64.5,0.0077,65535
1739715,0x3afaa,False,308,35894,43110,1,1,12,66.10000000000001,0.0092,65535
1739715,0x3afaa,False,308,35894,43110,1,1,13,67.4,0.0076,65535
1739715,0x3afaa,False,308,35894,43110,1,1,14,69.60000000000001,0.0072,65535
1739715,0x3afaa,False,308,35894,43110,1,1,15,70.7,0.0074,65535
1739715,0x3afaa,False,308,35894,43110,1,1,16,71.8,0.0076,65535
1739715,0x3afaa,False,308,35894,43110,1,1,17,74.60000000000001,0.008,65535
1739715,0x3afaa,False,308,35894,43110,1,1,18,76.3,0.0081,65535
1739839,0x3afb3,False,308,43110,49586,1,1,0,76.3,0.0081,65535
1739839,0x3afb3,False,308,43110,49586,1,1,1,78.80000000000001,0.0076,65535
1739839,0x3afb3,False,308,43110,49586,1,1,2,81.10000000000001,0.007,65535
1739839,0x3afb3,False,308,43110,49586,1,1,3,83.0,0.007,65535
1739839,0x3afb3,False,308,43110,49586,1,1,4,84.80000000000001,0.0056,65535
1739839,0x3afb3,False,308,43110,49586,1,1,5,86.5,0.0051,65535
1739839,0x3afb3,False,308,43110,49586,1,1,6,88.0,0.0044,65535
1739839,0x3afb3,False,308,43110,49586,1,1,7,89.2,0.0039,65535
1739839,0x3afb3,False,308,43110,49586,1,1,9,90.10000000000001,0.0033,65535
1739839,0x3afb3,False,308,43110,49586,1,1,10,90.7,0.0028,65535
1739839,0x3afb3,False,308,43110,49586,1,1,11,91.4,0.0021,65535
1739839,0x3afb3,False,308,43110,49586,1,1,12,91.9,0.0015,65535
1739839,0x3afb3,False,308,43110,49586,1,1,13,92.30000000000001,0.0011,65535
1739839,0x3afb3,False,308,43110,49586,1,1,14,92.5,0.0007,65535
1739967,0x3afbc,False,308,49586,54068,1,1,0,92.5,0.0007,65535
1739967,0x3afbc,False,308,49586,54068,1,1,1,92.60000000000001,0.0001,65535
1739967,0x3afbc,False,308,49586,54068,1,1,2,92.60000000000001,0.0,65535
1739967,0x3afbc,False,308,49586,54068,1,1,3,92.4,0.0001,65535
1739967,0x3afbc,False,308,49586,54068,1,1,4,92.30000000000001,-0.0001,65535
1739967,0x3afbc,False,308,49586,54068,1,1,5,92.30000000000001,-0.0002,65535
1739967,0x3afbc,False,308,49586,54068,1,1,6,92.4,-0.001,65535
1739967,0x3afbc,False,308,49586,54068,1,1,7,92.5,-0.0009,65535
1739967,0x3afbc,False,308,49586,54068,1,1,8,92.2,-0.001,65535
1739967,0x3afbc,False,308,49586,54068,1,1,9,91.9,-0.0017,65535
1739967,0x3afbc,False,308,49586,54068,1,1,10,91.5,-0.0021,65535
1868531,0x3b026,False,285,987360,995152,7,3,0,324.40000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,1,324.40000000000003,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,2,324.40000000000003,0.0,65535
1868531,0x3b026,False,285,987360,995152,7,3,3,324.40000000000003,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,4,324.40000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,5,324.3,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,6,324.40000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,7,324.3,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,8,324.3,0.0,65535
1868531,0x3b026,False,285,987360,995152,7,3,9,324.20000000000005,-0.0003,65535
1868531,0x3b026,False,285,987360,995152,7,3,10,324.1,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,11,324.0,-0.0003,65535
1868531,0x3b026,False,285,987360,995152,7,3,12,324.0,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,13,324.0,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,14,323.8,-0.0003,65535
1868531,0x3b026,False,285,987360,995152,7,3,15,323.8,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,16,323.70000000000005,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,0,324.3,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,1,324.40000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,2,324.40000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,3,324.40000000000003,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,4,324.40000000000003,0.0,65535
1868531,0x3b026,False,285,987360,995152,7,3,5,324.3,0.0,65535
1868531,0x3b026,False,285,987360,995152,7,3,6,324.3,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,7,324.3,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,8,324.3,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,9,324.20000000000005,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,10,324.20000000000005,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,11,324.1,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,12,324.0,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,13,323.90000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,14,323.90000000000003,-0.0003,65535
1868531,0x3b026,False,285,987360,995152,7,3,15,323.8,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,16,323.8,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,0,324.40000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,1,324.40000000000003,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,2,324.40000000000003,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,3,324.40000000000003,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,4,324.40000000000003,0.0,65535
1868531,0x3b026,False,285,987360,995152,7,3,5,324.40000000000003,0.0,65535
1868531,0x3b026,False,285,987360,995152,7,3,6,324.3,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,7,324.3,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,8,324.3,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,9,324.20000000000005,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,10,324.20000000000005,-0.0001,65535
1868531,0x3b026,False,285,987360,995152,7,3,11,324.1,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,12,324.1,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,13,324.0,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,14,323.90000000000003,-0.0003,65535
1868531,0x3b026,False,285,987360,995152,7,3,15,323.8,-0.0002,65535
1868531,0x3b026,False,285,987360,995152,7,3,16,323.8,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,0,324.40000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,1,324.40000000000003,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,2,324.40000000000003,0.0,65535
1904847,0x3b03f,False,292,987360,995152,7,3,3,324.40000000000003,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,4,324.40000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,5,324.3,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,6,324.40000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,7,324.3,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,8,324.3,0.0,65535
1904847,0x3b03f,False,292,987360,995152,7,3,9,324.20000000000005,-0.0003,65535
1904847,0x3b03f,False,292,987360,995152,7,3,10,324.1,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,11,324.0,-0.0003,65535
1904847,0x3b03f,False,292,987360,995152,7,3,12,324.0,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,13,324.0,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,14,323.8,-0.0003,65535
1904847,0x3b03f,False,292,987360,995152,7,3,15,323.8,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,16,323.70000000000005,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,0,324.3,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,1,324.40000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,2,324.40000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,3,324.40000000000003,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,4,324.40000000000003,0.0,65535
1904847,0x3b03f,False,292,987360,995152,7,3,5,324.3,0.0,65535
1904847,0x3b03f,False,292,987360,995152,7,3,6,324.3,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,7,324.3,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,8,324.3,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,9,324.20000000000005,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,10,324.20000000000005,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,11,324.1,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,12,324.0,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,13,323.90000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,14,323.90000000000003,-0.0003,65535
1904847,0x3b03f,False,292,987360,995152,7,3,15,323.8,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,16,323.8,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,0,324.40000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,1,324.40000000000003,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,2,324.40000000000003,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,3,324.40000000000003,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,4,324.40000000000003,0.0,65535
1904847,0x3b03f,False,292,987360,995152,7,3,5,324.40000000000003,0.0,65535
1904847,0x3b03f,False,292,987360,995152,7,3,6,324.3,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,7,324.3,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,8,324.3,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,9,324.20000000000005,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,10,324.20000000000005,-0.0001,65535
1904847,0x3b03f,False,292,987360,995152,7,3,11,324.1,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,12,324.1,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,13,324.0,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,14,323.90000000000003,-0.0003,65535
1904847,0x3b03f,False,292,987360,995152,7,3,15,323.8,-0.0002,65535
1904847,0x3b03f,False,292,987360,995152,7,3,16,323.8,-0.0002,65535
